"","Cs","Ters","hs","a","v","t0"
"79",0.237329463777132,0.224808039749041,0.434967683348805,0.680643069291657,1.69278004391448,0.260602863101506
"80",0.186767555773258,0.565156896156259,0.273955064825714,0.784058572968207,1.26803444453026,0.64566837073629
"81",0.106397677399218,0.506036571599543,0.35440907003358,0.720935808497646,0.683837638091336,0.569834594179654
"82",0.30646719369106,0.447327665193006,0.341291322000325,0.700717686395485,2.18476893082996,0.514365999984606
"83",0.166998377651908,0.226569403917529,0.420495167560875,0.697180041058483,1.6258973755504,0.270835509036495
"84",0.295036720845383,0.293458235007711,0.524121728073806,0.586686270170542,2.12804220249357,0.313361266141408
"85",0.165107617294416,0.579433569707908,0.57488626986742,0.481151184392558,1.31375439888471,0.591460744401329
"86",0.199199669912923,0.597243623365648,0.53845095410943,0.537805133456639,1.33312933693476,0.615551797060455
"87",0.366396833711769,0.21976275104098,0.302231310214847,0.836263064126433,2.40105526958699,0.283337105328735
"88",0.0800220228731632,0.535297862510197,0.296942841354758,0.774120295364123,0.462037499469714,0.60877716543492
"89",0.293117018893827,0.491703508095816,0.279931714572012,0.756309154856971,2.02262068473327,0.57585839923362
"90",0.255657839181367,0.359752297773957,0.258299168664962,0.817102142889429,1.76519277077402,0.44211399992082
"91",0.206502048508264,0.175862255762331,0.472291294112802,0.691115216038979,1.66326479718237,0.200830628546646
"92",0.0908796544652432,0.516482599335723,0.373605907708406,0.777120475179509,0.626135896246351,0.563385529147022
"93",0.13654229589738,0.508070034580305,0.353457740880549,0.824965278088381,1.04332902363503,0.554814440773326
"94",0.11969340343494,0.261012229509652,0.495776808355004,0.578185433368545,0.852174900722785,0.290416957269344
"95",0.216892545029987,0.400876150839031,0.350363043695688,0.707026297879827,1.5002027130788,0.465620170205795
"96",0.283778474165592,0.336624744837172,0.492499416973442,0.598600799129314,2.08360411227948,0.365086364956588
"97",0.245566861983389,0.426035336358473,0.553413475956768,0.494369764300989,1.65521222693269,0.443077182202018
"98",0.209339194640052,0.275045219715685,0.382313001714647,0.729228427173354,1.42407184158798,0.324535330673477
"99",0.258833686436992,0.147090739710256,0.34348015813157,0.726672700254774,1.81082791965176,0.211222801774313
"100",0.0640767443925142,0.338621510216035,0.57810512650758,0.45799485098091,0.47901268648845,0.352616359439088
